id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
227813,Male,43,1,8,0,1-2 Year,Yes,30115,124,247,1
227820,Male,44,1,38,0,1-2 Year,Yes,38640,124,287,1
227831,Male,43,1,46,0,1-2 Year,Yes,22537,26,119,1
227837,Male,39,1,46,0,1-2 Year,Yes,29609,124,42,1
227839,Male,74,1,41,0,1-2 Year,Yes,39745,26,243,1
227844,Female,52,1,28,0,1-2 Year,Yes,34747,124,197,1
227845,Female,74,1,28,0,1-2 Year,Yes,51149,26,142,1
227874,Female,38,1,28,0,1-2 Year,Yes,44153,31,102,1
227886,Male,25,1,38,0,< 1 Year,Yes,28456,152,174,1
227890,Female,43,1,28,0,1-2 Year,Yes,27080,61,11,1
227902,Male,56,1,28,0,1-2 Year,Yes,39461,124,209,1
227910,Male,54,1,41,0,1-2 Year,Yes,26346,163,100,1
227917,Female,49,1,8,0,1-2 Year,Yes,50916,26,85,1
227918,Female,53,1,12,0,1-2 Year,Yes,26516,157,133,1
227920,Male,29,1,18,0,1-2 Year,Yes,23510,124,112,1
227921,Male,45,1,31,0,1-2 Year,Yes,2630,124,60,1
227938,Male,36,1,18,0,1-2 Year,Yes,65402,124,126,1
227939,Male,56,1,41,0,1-2 Year,Yes,2630,26,251,1
227948,Female,44,1,35,0,1-2 Year,No,33577,157,244,1
227955,Male,65,1,11,0,1-2 Year,Yes,2630,124,122,1
227964,Male,30,1,28,0,< 1 Year,Yes,30939,121,81,1
227978,Female,32,1,41,0,1-2 Year,Yes,27784,26,165,1
228000,Male,38,1,11,0,1-2 Year,Yes,24277,26,219,1
228003,Female,36,1,9,0,1-2 Year,Yes,35521,26,230,1
228007,Female,50,1,29,0,> 2 Years,Yes,2630,156,208,1
228017,Male,51,1,28,0,1-2 Year,Yes,33611,26,86,1
228019,Male,42,1,28,0,1-2 Year,Yes,50103,26,216,1
228025,Male,30,1,8,0,< 1 Year,Yes,36289,152,152,1
228046,Female,34,1,28,0,1-2 Year,Yes,50812,26,145,1
228052,Male,42,1,41,0,1-2 Year,Yes,28662,12,12,1
228053,Male,40,1,46,0,1-2 Year,Yes,51518,26,30,1
228073,Female,64,1,28,0,1-2 Year,Yes,49828,26,101,1
228096,Male,56,1,46,0,1-2 Year,Yes,28947,122,40,1
228100,Female,24,1,33,0,< 1 Year,Yes,2630,152,289,1
228101,Female,44,1,13,0,1-2 Year,Yes,26597,124,73,1
228104,Male,39,1,46,0,1-2 Year,Yes,25172,157,221,1
228111,Male,51,1,8,0,1-2 Year,Yes,2630,26,243,1
228125,Male,48,1,8,0,1-2 Year,Yes,43123,26,261,1
228138,Male,51,1,41,0,1-2 Year,Yes,22057,124,227,1
228143,Female,20,1,37,0,< 1 Year,Yes,33083,160,87,1
228151,Female,31,1,30,0,< 1 Year,Yes,30746,26,137,1
228154,Female,44,1,28,0,1-2 Year,Yes,44978,26,23,1
228156,Male,60,1,8,1,1-2 Year,No,36955,25,268,1
228164,Female,39,1,41,0,1-2 Year,Yes,27683,152,177,1
228172,Male,45,1,37,0,1-2 Year,Yes,36842,124,96,1
228176,Female,38,1,28,0,1-2 Year,Yes,46744,26,111,1
228186,Female,37,1,26,0,1-2 Year,Yes,29881,154,208,1
228213,Male,51,1,28,0,1-2 Year,Yes,40643,122,178,1
228214,Male,57,1,5,0,> 2 Years,Yes,44557,26,189,1
228224,Male,23,1,41,0,< 1 Year,No,2630,160,122,1
228225,Male,52,1,48,0,1-2 Year,Yes,2630,26,233,1
228226,Female,29,1,3,0,1-2 Year,Yes,2630,157,142,1
228257,Female,34,1,28,0,1-2 Year,Yes,2630,158,34,1
228284,Male,21,1,8,0,< 1 Year,Yes,34480,152,262,1
228286,Male,25,1,28,0,< 1 Year,Yes,49426,26,42,1
228295,Male,41,1,28,0,1-2 Year,Yes,28753,124,231,1
228297,Male,30,1,28,0,< 1 Year,Yes,27348,124,289,1
228300,Female,27,1,37,0,< 1 Year,Yes,2630,160,199,1
228301,Female,37,1,13,0,1-2 Year,Yes,28273,124,266,1
228324,Female,36,1,30,0,1-2 Year,Yes,26324,152,123,1
228344,Female,38,1,28,0,1-2 Year,Yes,37307,156,55,1
228345,Female,47,1,28,0,1-2 Year,Yes,72544,26,225,1
228347,Female,52,1,46,0,1-2 Year,Yes,2630,26,169,1
228369,Female,33,1,27,0,< 1 Year,Yes,27119,152,213,1
228375,Female,55,1,28,0,1-2 Year,Yes,43338,124,72,1
228376,Male,47,1,28,0,1-2 Year,Yes,45298,26,178,1
228385,Female,38,1,28,0,1-2 Year,Yes,42746,124,79,1
228392,Male,42,1,14,0,1-2 Year,Yes,27667,12,73,1
228404,Male,24,1,28,0,< 1 Year,Yes,55432,152,205,1
228410,Male,30,1,8,0,1-2 Year,Yes,2630,156,148,1
228413,Male,43,1,28,0,1-2 Year,Yes,27381,163,44,1
228420,Female,77,1,28,0,1-2 Year,Yes,33883,26,26,1
228426,Female,59,1,24,0,1-2 Year,Yes,23388,145,282,1
228430,Male,53,1,28,0,1-2 Year,No,44859,124,297,1
228439,Male,45,1,35,0,1-2 Year,Yes,30755,124,294,1
228451,Male,34,1,3,0,1-2 Year,Yes,28672,124,289,1
228457,Male,45,1,28,0,1-2 Year,Yes,38004,26,201,1
228473,Male,29,1,45,0,< 1 Year,Yes,27701,152,64,1
228483,Female,44,1,28,0,> 2 Years,Yes,44253,26,242,1
228492,Female,43,1,15,0,1-2 Year,Yes,29391,156,69,1
228495,Female,51,1,28,0,1-2 Year,Yes,40643,124,267,1
228507,Female,42,1,28,0,1-2 Year,Yes,34477,26,205,1
228513,Male,52,1,8,0,1-2 Year,Yes,50629,80,244,1
228514,Male,46,1,8,0,1-2 Year,Yes,36009,124,143,1
228515,Female,45,1,28,0,1-2 Year,Yes,55803,124,198,1
228520,Male,78,1,26,0,> 2 Years,Yes,36842,30,205,1
228522,Male,42,1,28,0,1-2 Year,Yes,40208,13,191,1
228526,Male,26,1,29,0,< 1 Year,Yes,26299,152,159,1
228533,Male,55,1,28,0,1-2 Year,Yes,2630,26,184,1
228570,Female,39,1,11,0,1-2 Year,Yes,29940,124,105,1
228572,Female,26,1,8,0,< 1 Year,Yes,46263,152,178,1
228597,Male,36,1,29,0,1-2 Year,Yes,32193,124,60,1
228598,Male,71,1,28,0,1-2 Year,Yes,33830,122,242,1
228603,Male,36,1,48,0,1-2 Year,Yes,2630,26,30,1
228610,Male,47,1,50,0,1-2 Year,Yes,30026,64,284,1
228614,Female,43,1,28,0,1-2 Year,Yes,43473,30,13,1
228616,Female,50,1,11,0,1-2 Year,Yes,33193,26,225,1
228638,Male,31,1,49,0,1-2 Year,Yes,2630,157,286,1
228645,Female,35,1,14,0,1-2 Year,Yes,2630,157,110,1
228651,Female,37,1,3,0,1-2 Year,No,21122,26,65,1
228666,Female,50,1,48,0,1-2 Year,Yes,2630,103,62,1
228673,Female,21,1,25,0,1-2 Year,Yes,43516,124,220,1
228678,Male,41,1,48,0,1-2 Year,Yes,2630,26,91,1
228684,Male,50,1,47,0,1-2 Year,Yes,36636,16,188,1
228685,Female,46,1,28,0,1-2 Year,Yes,54275,26,82,1
228694,Male,34,1,28,0,1-2 Year,Yes,49734,124,58,1
228745,Male,52,1,46,0,1-2 Year,Yes,22588,26,116,1
228752,Female,40,1,14,0,1-2 Year,No,2630,156,192,1
228765,Male,50,1,28,0,1-2 Year,Yes,56105,124,252,1
228766,Female,45,1,41,0,1-2 Year,Yes,33358,26,112,1
228768,Male,42,1,3,0,1-2 Year,Yes,32487,26,181,1
228773,Male,40,1,33,0,1-2 Year,Yes,35118,124,241,1
228778,Male,50,1,28,0,1-2 Year,Yes,34212,26,247,1
228780,Female,57,1,43,0,1-2 Year,Yes,36989,124,58,1
228790,Male,40,1,3,1,1-2 Year,Yes,25655,124,197,1
228794,Male,23,1,10,0,< 1 Year,No,2630,152,27,1
228798,Male,48,1,8,0,1-2 Year,Yes,33445,26,221,1
228802,Male,51,1,28,0,1-2 Year,Yes,2630,26,125,1
228803,Female,23,1,30,0,< 1 Year,Yes,23117,152,260,1
228805,Male,24,1,7,0,< 1 Year,Yes,2630,152,266,1
228806,Male,45,1,28,0,1-2 Year,Yes,57744,43,277,1
228808,Female,45,1,37,0,1-2 Year,Yes,28211,26,158,1
228815,Male,42,1,28,0,1-2 Year,Yes,28062,124,85,1
228820,Female,37,1,28,0,1-2 Year,Yes,43997,124,51,1
228824,Female,52,1,28,0,1-2 Year,Yes,36311,124,270,1
228829,Female,31,1,45,0,1-2 Year,Yes,30492,26,254,1
228831,Male,30,1,11,0,< 1 Year,Yes,28034,152,82,1
228835,Male,50,1,28,0,> 2 Years,Yes,44024,29,124,1
228840,Male,38,1,3,0,< 1 Year,Yes,37761,26,21,1
228841,Male,42,1,30,0,1-2 Year,Yes,32070,26,202,1
228854,Male,25,1,45,0,< 1 Year,Yes,20574,152,206,1
228883,Female,38,1,3,0,1-2 Year,Yes,22176,156,244,1
228896,Female,41,1,33,0,1-2 Year,Yes,31219,122,32,1
228923,Male,44,1,39,0,1-2 Year,Yes,23143,124,252,1
228931,Female,50,1,28,0,1-2 Year,Yes,40493,26,48,1
228933,Male,27,1,28,0,< 1 Year,Yes,35838,152,156,1
228935,Male,39,1,41,0,1-2 Year,Yes,35506,124,151,1
228946,Male,60,1,28,0,> 2 Years,Yes,39246,124,52,1
228947,Female,32,1,38,0,< 1 Year,Yes,27694,154,46,1
228948,Female,29,1,6,0,1-2 Year,No,22384,163,270,1
228953,Male,44,1,28,0,1-2 Year,Yes,31025,26,256,1
228961,Male,25,1,28,0,< 1 Year,Yes,45597,152,130,1
228967,Male,51,1,28,0,1-2 Year,Yes,47149,4,36,1
228969,Female,41,1,47,0,1-2 Year,Yes,2630,26,235,1
229002,Female,40,1,28,0,1-2 Year,Yes,33836,124,169,1
229006,Male,29,1,11,0,1-2 Year,Yes,2630,157,172,1
229013,Male,23,1,28,0,< 1 Year,Yes,2630,26,90,1
229016,Male,35,1,37,1,1-2 Year,No,2630,124,42,1
229017,Male,44,1,11,0,1-2 Year,Yes,18166,156,208,1
229025,Female,74,1,15,0,1-2 Year,Yes,2630,26,231,1
229033,Female,28,1,41,0,< 1 Year,Yes,28621,152,116,1
229039,Male,45,1,28,0,1-2 Year,Yes,22350,124,279,1
229046,Male,25,1,28,0,< 1 Year,Yes,34532,152,124,1
229051,Female,24,1,29,0,< 1 Year,Yes,27532,152,96,1
229054,Female,38,1,15,0,1-2 Year,Yes,33414,124,62,1
229071,Female,22,1,8,0,< 1 Year,Yes,28952,160,264,1
229073,Male,35,1,23,0,1-2 Year,Yes,2630,156,176,1
229082,Male,23,1,2,0,< 1 Year,Yes,34116,152,87,1
229092,Female,68,1,28,0,1-2 Year,Yes,58547,26,39,1
229095,Female,39,1,28,0,> 2 Years,Yes,43642,124,243,1
229097,Female,30,1,9,0,< 1 Year,Yes,41899,124,167,1
229110,Male,55,1,28,0,1-2 Year,Yes,25280,124,22,1
229118,Male,41,1,30,0,1-2 Year,Yes,27469,124,197,1
229122,Female,33,1,28,0,< 1 Year,Yes,28482,26,20,1
229146,Male,58,1,46,0,> 2 Years,Yes,33973,124,137,1
229152,Female,52,1,28,0,1-2 Year,Yes,42218,122,142,1
229154,Male,46,1,28,0,1-2 Year,Yes,44392,26,13,1
229164,Female,37,1,28,0,1-2 Year,Yes,2630,157,230,1
229177,Female,41,1,28,0,1-2 Year,Yes,37243,26,297,1
229196,Female,39,1,15,0,1-2 Year,Yes,33294,14,237,1
229204,Male,22,1,29,0,1-2 Year,Yes,26480,124,235,1
229205,Male,35,1,3,0,1-2 Year,Yes,31632,154,103,1
229206,Male,45,1,28,1,1-2 Year,No,38787,26,17,1
229209,Female,22,1,28,0,< 1 Year,Yes,40697,152,285,1
229213,Male,39,1,28,0,> 2 Years,Yes,38576,26,234,1
229214,Male,31,1,19,0,1-2 Year,Yes,2630,154,42,1
229215,Female,43,1,28,0,1-2 Year,Yes,31714,26,240,1
229217,Female,43,1,46,0,1-2 Year,Yes,33737,21,176,1
229226,Male,41,1,17,0,> 2 Years,Yes,38017,26,43,1
229227,Female,60,1,3,0,1-2 Year,Yes,36492,26,155,1
229243,Male,67,1,17,0,1-2 Year,Yes,41051,3,97,1
229250,Male,45,1,3,0,1-2 Year,Yes,24265,124,284,1
229254,Female,47,1,46,0,1-2 Year,Yes,28942,124,290,1
229258,Female,76,1,18,0,1-2 Year,Yes,38473,124,47,1
229260,Male,47,1,28,0,1-2 Year,Yes,2630,26,276,1
229265,Female,32,1,15,0,1-2 Year,Yes,23843,124,98,1
229279,Male,51,1,28,0,1-2 Year,Yes,30363,124,95,1
229284,Male,46,1,28,0,1-2 Year,Yes,41619,26,131,1
229285,Male,49,1,28,0,1-2 Year,Yes,50289,124,238,1
229286,Male,49,1,28,0,1-2 Year,Yes,53849,26,298,1
229292,Male,68,1,41,0,1-2 Year,Yes,41969,26,126,1
229295,Male,43,1,28,0,1-2 Year,Yes,42378,29,21,1
229300,Male,58,1,20,0,1-2 Year,Yes,2630,26,299,1
229306,Male,46,1,28,0,1-2 Year,Yes,33746,26,236,1
229307,Male,43,1,28,0,1-2 Year,Yes,38133,122,173,1
229311,Male,49,1,24,0,1-2 Year,Yes,22864,26,248,1
229317,Male,38,1,28,0,1-2 Year,Yes,30288,26,25,1
229329,Male,56,1,48,0,1-2 Year,Yes,2630,26,126,1
229331,Female,29,1,28,0,1-2 Year,Yes,31082,124,290,1
229345,Female,28,1,16,0,1-2 Year,Yes,27626,156,90,1
229355,Female,67,1,28,0,1-2 Year,Yes,35872,125,73,1
229356,Male,39,1,28,0,1-2 Year,Yes,49947,26,239,1
229362,Female,34,1,8,0,1-2 Year,Yes,27956,124,276,1
229371,Male,48,1,46,0,1-2 Year,Yes,33145,11,48,1
229388,Male,41,1,45,0,1-2 Year,Yes,32922,26,255,1
229395,Male,35,1,18,0,1-2 Year,Yes,22251,124,31,1
229401,Male,34,1,47,0,1-2 Year,Yes,28199,124,13,1
229403,Female,50,1,8,0,1-2 Year,Yes,40384,124,27,1
229410,Male,22,1,46,0,< 1 Year,Yes,37157,152,157,1
229415,Male,57,1,28,0,1-2 Year,Yes,35058,124,66,1
229424,Male,32,1,21,0,< 1 Year,Yes,24218,152,130,1
229436,Male,46,1,28,0,1-2 Year,Yes,33769,26,62,1
229449,Female,43,1,30,0,> 2 Years,Yes,30805,26,102,1
229459,Male,22,1,18,0,< 1 Year,Yes,31646,152,65,1
229493,Male,46,1,28,0,> 2 Years,Yes,62587,26,237,1
229495,Female,44,1,29,0,1-2 Year,Yes,25364,154,91,1
229496,Male,49,1,41,0,1-2 Year,Yes,38848,157,289,1
229507,Male,79,1,28,0,1-2 Year,Yes,42710,122,195,1
229510,Male,41,1,23,0,1-2 Year,Yes,22654,26,174,1
229511,Male,31,1,6,0,< 1 Year,No,2630,152,265,1
229512,Female,53,1,28,0,1-2 Year,Yes,56667,122,275,1
229513,Male,39,1,28,0,1-2 Year,Yes,2630,157,69,1
229519,Female,48,1,46,0,1-2 Year,Yes,37561,124,198,1
229534,Male,48,1,13,0,1-2 Year,Yes,21929,11,134,1
229535,Male,49,1,28,0,1-2 Year,Yes,38395,124,126,1
229542,Male,55,1,28,0,> 2 Years,Yes,35039,122,189,1
229543,Female,43,1,8,0,1-2 Year,Yes,34031,124,74,1
229553,Female,50,1,29,0,1-2 Year,Yes,2630,26,31,1
229563,Female,73,1,6,0,1-2 Year,Yes,25458,26,249,1
229564,Female,52,1,15,0,1-2 Year,Yes,30122,14,27,1
229567,Male,45,1,45,0,1-2 Year,Yes,36975,26,140,1
229568,Male,55,1,8,0,1-2 Year,Yes,31821,124,46,1
229579,Male,32,1,8,0,< 1 Year,Yes,50302,26,68,1
229587,Female,33,1,11,0,1-2 Year,Yes,23658,154,192,1
229601,Female,38,1,41,0,1-2 Year,Yes,38634,26,191,1
229606,Female,50,1,10,0,1-2 Year,Yes,2630,156,255,1
229609,Female,48,1,28,0,1-2 Year,Yes,49705,124,227,1
229614,Female,41,1,3,0,1-2 Year,Yes,32113,124,150,1
229617,Male,47,1,8,0,1-2 Year,Yes,49981,26,194,1
229620,Male,41,1,32,0,1-2 Year,Yes,27676,124,87,1
229662,Female,47,1,8,0,1-2 Year,Yes,39732,124,217,1
229663,Male,42,1,39,0,1-2 Year,Yes,30316,156,207,1
229666,Female,59,1,28,0,1-2 Year,Yes,35644,26,121,1
229681,Female,39,1,47,0,1-2 Year,Yes,28019,16,73,1
229692,Male,23,1,32,0,< 1 Year,Yes,34135,152,192,1
229693,Female,43,1,28,0,1-2 Year,Yes,35801,26,140,1
229713,Male,35,1,30,0,1-2 Year,Yes,2630,151,292,1
229714,Male,48,1,17,0,1-2 Year,Yes,2630,156,172,1
229724,Female,50,1,45,0,1-2 Year,Yes,2630,26,270,1
229726,Female,35,1,6,0,1-2 Year,Yes,31957,157,262,1
229733,Female,46,1,35,0,1-2 Year,Yes,33866,26,239,1
229738,Female,50,1,35,0,1-2 Year,Yes,28379,26,56,1
229752,Male,41,1,46,0,1-2 Year,Yes,41260,11,84,1
229777,Female,38,1,46,0,1-2 Year,Yes,43060,124,81,1
229783,Female,33,1,8,0,< 1 Year,Yes,33225,154,38,1
229784,Male,37,1,28,0,1-2 Year,Yes,45119,124,24,1
229790,Male,72,1,28,0,1-2 Year,Yes,39865,26,23,1
229792,Female,47,1,11,0,> 2 Years,Yes,18049,26,202,1
229794,Female,33,1,28,0,< 1 Year,Yes,51004,26,18,1
229822,Female,42,1,28,0,1-2 Year,Yes,2630,26,154,1
229837,Male,33,1,9,0,1-2 Year,Yes,2630,156,180,1
229849,Male,53,0,8,0,1-2 Year,Yes,31947,124,26,1
229850,Male,36,1,8,0,1-2 Year,Yes,32225,124,69,1
229853,Female,40,1,41,0,1-2 Year,Yes,40055,60,224,1
229857,Female,53,1,8,0,1-2 Year,Yes,44847,25,186,1
229858,Female,31,1,41,0,1-2 Year,Yes,2630,156,82,1
229879,Female,60,1,28,0,1-2 Year,Yes,30100,124,151,1
229881,Female,51,1,33,0,1-2 Year,Yes,33621,157,238,1
229889,Male,35,1,30,0,1-2 Year,Yes,22999,26,261,1
229890,Male,42,1,30,0,< 1 Year,Yes,2630,124,48,1
229891,Female,27,1,14,0,< 1 Year,Yes,2630,152,80,1
229898,Male,26,1,46,0,< 1 Year,Yes,36079,124,195,1
229909,Female,33,1,41,0,< 1 Year,Yes,25987,124,227,1
229928,Female,43,1,28,0,1-2 Year,Yes,39454,124,85,1
229932,Female,48,1,50,0,1-2 Year,Yes,35544,8,14,1
229936,Female,26,1,39,0,1-2 Year,Yes,31020,124,245,1
229938,Male,47,1,8,0,> 2 Years,Yes,42438,124,222,1
229945,Female,73,1,41,0,1-2 Year,Yes,39709,124,76,1
229957,Male,41,1,24,0,1-2 Year,Yes,29285,124,207,1
229970,Female,35,1,28,0,1-2 Year,Yes,38216,26,218,1
229985,Male,48,1,28,0,1-2 Year,Yes,47819,26,169,1
229988,Male,48,1,28,0,1-2 Year,Yes,30529,26,99,1
229994,Female,43,1,8,0,1-2 Year,Yes,31396,124,214,1
230013,Male,23,1,33,0,< 1 Year,Yes,27698,152,70,1
230022,Female,54,1,28,0,> 2 Years,Yes,48657,26,70,1
230039,Male,47,1,3,0,1-2 Year,Yes,38071,26,141,1
230043,Male,38,1,28,0,1-2 Year,Yes,42331,124,238,1
230046,Male,36,1,15,0,1-2 Year,Yes,39747,124,289,1
230049,Male,30,1,28,0,1-2 Year,Yes,19799,31,258,1
230063,Female,39,1,28,0,1-2 Year,Yes,30641,124,56,1
230080,Male,43,1,48,0,1-2 Year,Yes,2630,124,111,1
230084,Male,41,1,8,0,1-2 Year,Yes,47939,26,34,1
230087,Female,31,1,28,0,< 1 Year,Yes,2630,124,31,1
230105,Female,41,1,28,0,1-2 Year,Yes,34368,26,122,1
230117,Male,78,1,51,0,1-2 Year,Yes,42017,26,209,1
230118,Male,24,1,28,0,< 1 Year,Yes,43732,124,106,1
230124,Male,41,1,8,0,1-2 Year,Yes,30572,124,223,1
230127,Male,44,1,19,0,1-2 Year,Yes,29000,124,217,1
230132,Male,28,1,30,0,1-2 Year,No,27721,124,128,1
230138,Female,63,1,29,0,1-2 Year,Yes,2630,124,160,1
230159,Female,73,1,33,0,1-2 Year,Yes,32062,26,97,1
230183,Female,50,1,28,0,1-2 Year,Yes,39617,26,205,1
230187,Male,38,1,28,0,1-2 Year,Yes,30543,124,298,1
230195,Male,39,1,46,0,1-2 Year,Yes,19283,152,220,1
230199,Female,50,1,16,0,1-2 Year,Yes,40582,26,180,1
230203,Male,45,1,6,0,1-2 Year,Yes,23505,124,171,1
230224,Male,73,1,28,0,1-2 Year,Yes,44139,122,96,1
230227,Female,36,1,38,0,1-2 Year,Yes,2630,150,21,1
230230,Female,28,1,43,0,1-2 Year,Yes,45977,156,174,1
230240,Male,55,1,29,0,1-2 Year,Yes,2630,26,278,1
230265,Female,53,1,8,0,1-2 Year,Yes,43575,124,124,1
230273,Female,22,1,45,0,< 1 Year,Yes,27711,152,200,1
230288,Male,34,1,28,0,1-2 Year,Yes,2630,156,52,1
230298,Female,22,1,41,0,< 1 Year,Yes,29345,152,298,1
230300,Female,29,1,28,0,1-2 Year,Yes,38778,26,115,1
230301,Female,38,1,2,0,> 2 Years,Yes,33485,156,72,1
230330,Male,52,1,28,0,1-2 Year,Yes,38036,26,59,1
230347,Female,48,1,28,0,1-2 Year,Yes,48423,25,24,1
230356,Male,38,1,28,0,> 2 Years,Yes,42513,122,54,1
230357,Male,45,1,28,0,1-2 Year,Yes,39942,26,153,1
230367,Male,44,1,28,0,1-2 Year,Yes,29139,29,217,1
230376,Female,43,1,28,0,1-2 Year,Yes,33870,122,32,1
230379,Male,49,1,23,0,1-2 Year,Yes,27409,124,128,1
230380,Female,35,1,28,0,1-2 Year,Yes,42016,156,151,1
230383,Female,59,1,8,0,1-2 Year,Yes,34794,155,99,1
230385,Male,47,1,28,0,1-2 Year,Yes,45408,124,208,1
230386,Male,40,1,41,0,1-2 Year,Yes,30133,26,246,1
230388,Male,34,1,47,0,1-2 Year,Yes,2630,163,69,1
230394,Female,46,1,29,0,1-2 Year,Yes,36135,152,140,1
230398,Male,48,1,8,0,1-2 Year,Yes,36694,124,192,1
230401,Male,33,1,41,0,1-2 Year,Yes,53088,26,202,1
230403,Male,68,1,28,0,1-2 Year,Yes,28249,26,194,1
230405,Male,49,1,46,0,1-2 Year,Yes,27668,26,53,1
230411,Female,29,1,28,0,< 1 Year,Yes,52489,26,56,1
230439,Male,55,1,36,0,1-2 Year,Yes,36643,124,65,1
230463,Female,69,1,28,0,1-2 Year,Yes,48715,122,87,1
230482,Male,70,1,20,0,> 2 Years,Yes,2630,26,299,1
230488,Female,29,1,28,0,< 1 Year,Yes,2630,156,110,1
230492,Female,29,1,28,0,< 1 Year,Yes,30747,26,18,1
230503,Male,53,1,28,0,1-2 Year,Yes,2630,26,56,1
230511,Female,51,1,28,0,1-2 Year,Yes,47300,26,155,1
230515,Female,35,1,46,0,1-2 Year,Yes,26464,124,78,1
230526,Male,32,1,21,0,1-2 Year,Yes,31270,156,230,1
230534,Female,43,1,28,0,1-2 Year,Yes,43698,122,26,1
230536,Male,41,1,24,0,1-2 Year,Yes,27089,124,83,1
230561,Male,48,1,16,0,1-2 Year,Yes,24354,156,75,1
230563,Male,58,1,11,0,> 2 Years,Yes,33527,124,23,1
230569,Male,70,1,28,0,> 2 Years,Yes,34110,26,50,1
230594,Female,73,1,16,0,1-2 Year,Yes,21284,26,230,1
230596,Female,54,1,28,0,> 2 Years,Yes,33637,3,122,1
230597,Male,38,1,8,0,1-2 Year,Yes,2630,26,123,1
230599,Female,29,1,3,0,1-2 Year,Yes,19332,156,119,1
230603,Male,32,1,28,0,< 1 Year,Yes,32732,151,42,1
230612,Female,50,1,28,0,1-2 Year,Yes,46036,122,267,1
230617,Male,47,1,28,0,1-2 Year,Yes,34735,26,113,1
230621,Male,48,1,28,0,1-2 Year,Yes,74380,26,282,1
230626,Male,35,1,23,0,1-2 Year,Yes,33573,163,122,1
230628,Female,47,1,46,0,1-2 Year,Yes,2630,157,83,1
230633,Female,24,1,12,0,< 1 Year,Yes,2630,152,171,1
230651,Female,42,1,28,0,1-2 Year,Yes,47130,52,82,1
230662,Male,53,1,28,0,1-2 Year,Yes,40591,155,113,1
230666,Female,30,1,47,0,< 1 Year,Yes,2630,124,265,1
230675,Male,39,1,28,0,1-2 Year,Yes,34432,154,161,1
230685,Male,51,1,28,0,1-2 Year,Yes,48105,26,189,1
230691,Male,24,1,11,0,< 1 Year,Yes,37443,152,80,1
230695,Male,39,1,41,0,1-2 Year,Yes,22502,124,131,1
230704,Female,48,1,28,0,1-2 Year,Yes,31582,124,24,1
230715,Male,25,1,8,0,< 1 Year,Yes,74978,152,11,1
230721,Female,70,1,8,0,1-2 Year,Yes,96724,25,288,1
230727,Female,31,1,29,0,1-2 Year,Yes,27141,124,50,1
230728,Male,35,1,8,0,1-2 Year,Yes,45104,124,83,1
230729,Female,47,1,35,0,1-2 Year,Yes,37618,155,261,1
230734,Male,46,1,28,0,1-2 Year,Yes,35395,124,251,1
230735,Male,44,1,28,0,1-2 Year,Yes,38011,124,192,1
230736,Female,38,1,28,0,1-2 Year,Yes,34229,124,127,1
230743,Male,49,1,8,0,1-2 Year,Yes,2630,7,180,1
230745,Female,28,1,28,0,< 1 Year,Yes,2630,124,36,1
230764,Male,35,1,11,0,1-2 Year,Yes,25522,124,71,1
230769,Male,48,1,28,0,1-2 Year,Yes,32783,124,253,1
230778,Male,21,1,18,0,< 1 Year,Yes,2630,152,238,1
230784,Male,30,1,28,0,< 1 Year,Yes,30431,156,18,1
230797,Male,25,1,28,0,< 1 Year,Yes,39064,156,268,1
230814,Male,78,1,28,0,1-2 Year,Yes,44766,26,244,1
230823,Female,47,1,28,0,1-2 Year,Yes,49139,26,163,1
230824,Female,57,1,11,0,1-2 Year,Yes,28800,26,241,1
230827,Female,51,1,36,0,1-2 Year,Yes,56330,152,146,1
230834,Female,59,1,46,0,1-2 Year,Yes,25302,124,54,1
230862,Male,26,1,28,1,< 1 Year,Yes,66840,151,232,1
230868,Male,43,1,28,0,1-2 Year,Yes,27456,26,169,1
230882,Male,34,1,41,0,< 1 Year,Yes,39981,26,46,1
230884,Male,40,1,20,0,1-2 Year,Yes,2630,157,15,1
230893,Female,21,1,24,0,1-2 Year,Yes,41207,156,94,1
230899,Female,48,1,28,0,1-2 Year,Yes,40157,26,68,1
230900,Male,67,1,8,0,1-2 Year,Yes,33339,25,257,1
230913,Female,34,1,28,0,1-2 Year,Yes,26817,157,78,1
230925,Male,27,1,3,0,< 1 Year,Yes,28667,152,120,1
230953,Male,38,1,28,0,1-2 Year,Yes,2630,160,278,1
230959,Male,36,1,46,0,1-2 Year,Yes,42613,156,296,1
230973,Male,34,1,29,0,1-2 Year,Yes,33264,124,179,1
230975,Male,64,1,35,0,1-2 Year,Yes,35056,26,131,1
230980,Male,35,1,8,0,1-2 Year,Yes,40934,124,161,1
230982,Male,47,1,23,0,1-2 Year,Yes,29190,26,206,1
230990,Female,69,1,28,0,1-2 Year,Yes,52852,26,251,1
230999,Male,32,1,6,0,< 1 Year,Yes,26324,154,270,1
231004,Female,29,1,6,0,< 1 Year,Yes,28628,152,74,1
231019,Male,42,1,8,0,1-2 Year,Yes,29206,124,268,1
231037,Male,55,1,39,0,1-2 Year,Yes,36150,124,181,1
231075,Male,49,1,0,0,1-2 Year,Yes,2630,26,67,1
231076,Male,45,1,28,0,1-2 Year,Yes,48622,124,201,1
231089,Male,30,1,28,0,1-2 Year,Yes,36954,124,196,1
